"Dist Code","Year","State Code","State Name","Dist Name","TOTAL AREA (1000 ha)","FOREST AREA (1000 ha)","BARREN AND UNCULTIVABLE LAND AREA (1000 ha)","LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha)","CULTIVABLE WASTE LAND AREA (1000 ha)","PERMANENT PASTURES AREA (1000 ha)","OTHER FALLOW AREA (1000 ha)","CURRENT FALLOW AREA (1000 ha)","NET CROPPED AREA (1000 ha)","GROSS CROPPED AREA (1000 ha)","CROPING INTENSITY (Percent)"
"16","2012","6","Madhya Pradesh","Chhatarpur","863.04","212.93","1.72","46.17","38.42","66.72","21.35","19.75","455.7","632.08","138.71"
"16","2013","6","Madhya Pradesh","Chhatarpur","863.04","212.97","1.51","46.17","30.07","70.72","18.13","16.65","466.63","661.12","141.68"
"16","2014","6","Madhya Pradesh","Chhatarpur","863.04","214.14","1.45","44.93","37.21","71.23","20.64","19.48","453.77","650.34","143.32"
"16","2015","6","Madhya Pradesh","Chhatarpur","863.04","214.21","1.47","45.28","36.86","73.51","20.64","90.18","380.7","544.71","143.08"
"16","2016","6","Madhya Pradesh","Chhatarpur","863.04","214.03","0.99","47.9","33.82","75.68","22.02","61.81","406.58","633.12","155.72"
"16","2017","6","Madhya Pradesh","Chhatarpur","863.04","214.21","0.94","47.97","35.44","77.37","22.47","64.64","399.8","634.02","158.59"
"17","2005","6","Madhya Pradesh","Panna","702.92","299.64","22.67","41.85","56.11","8.33","12.03","10.78","251.52","297.66","118.34"
"17","2006","6","Madhya Pradesh","Panna","702.92","299.64","22.66","41.98","60.07","8.33","14.45","21.65","234.08","268.92","114.88"
"17","2007","6","Madhya Pradesh","Panna","702.92","299.64","22.84","41.85","63.4","7.58","14.68","23.58","229.27","268.36","117.05"
"17","2008","6","Madhya Pradesh","Panna","702.92","299.64","22.99","41.06","59.54","7.44","13.09","11.54","247.54","291.07","117.59"
"17","2009","6","Madhya Pradesh","Panna","702.92","299.64","22.78","42.11","54.06","7.66","10.98","10.89","254.88","341.06","133.81"
"17","2010","6","Madhya Pradesh","Panna","702.92","299.64","22.78","41.43","45.51","11.43","8.49","8.59","265.12","350.81","132.32"
"17","2011","6","Madhya Pradesh","Panna","702.92","299.64","22.78","41.4","40.88","11.05","7.6","0.96","278.67","398.85","143.13"
"17","2012","6","Madhya Pradesh","Panna","702.92","299.45","24.83","43.85","47.26","11.05","10.66","10.49","255.34","397.18","155.55"
"17","2013","6","Madhya Pradesh","Panna","702.92","299.72","22.54","43.89","44.79","11.05","5.36","3.61","271.96","417.54","153.53"
"17","2014","6","Madhya Pradesh","Panna","702.92","299.72","22.78","43.51","46.73","10.37","7.4","4.85","267.56","401.68","150.13"
"17","2015","6","Madhya Pradesh","Panna","702.92","299.71","22.96","43.42","45.19","13.23","8.8","14.88","254.74","375.33","147.34"
"17","2016","6","Madhya Pradesh","Panna","702.92","300.72","23.1","45.29","43.88","12.91","7.92","20.5","248.33","373.27","150.31"
"17","2017","6","Madhya Pradesh","Panna","702.92","306.84","20.57","45.39","5.83","47.3","7.26","37.78","231.95","412.21","177.71"
"18","2005","6","Madhya Pradesh","Rewa","628.75","85.29","34.62","61.16","5.26","26.33","23.37","21.64","369.4","502.15","135.94"
"18","2006","6","Madhya Pradesh","Rewa","628.75","85.29","34.42","61.39","5.45","26.87","23.65","37.56","352.23","478.46","135.84"
"18","2007","6","Madhya Pradesh","Rewa","628.75","85.29","34.44","61.02","5.48","27.37","25.36","41.01","346.9","465.21","134.1"
"18","2008","6","Madhya Pradesh","Rewa","628.75","85.29","34.64","61.28","5.55","27.8","26.53","31.31","354.77","482.36","135.96"
"18","2009","6","Madhya Pradesh","Rewa","628.75","85.29","34.96","61.69","5.17","27.36","27.03","31.7","353.59","480.19","135.8"
"18","2010","6","Madhya Pradesh","Rewa","628.75","85.29","32.57","61.66","7.16","26.67","25.23","29.57","358.32","495.86","138.38"
"18","2011","6","Madhya Pradesh","Rewa","628.75","85.29","32.57","61.97","7.27","26.87","26.03","26.34","360.05","504.7","140.17"
"18","2012","6","Madhya Pradesh","Rewa","628.75","85.41","32.77","61.4","4.69","29.7","25.56","25.31","361.68","506.42","140.02"
"18","2013","6","Madhya Pradesh","Rewa","628.75","85.41","32.61","63.15","6.4","25.73","26.51","23.49","363.06","517.27","142.48"
"18","2014","6","Madhya Pradesh","Rewa","628.75","85.41","33.29","60.8","5.66","28.09","26.42","23.84","362.51","516.31","142.43"
"18","2015","6","Madhya Pradesh","Rewa","628.75","85.41","32.4","63.09","6.19","25.44","27.26","29.74","356.74","515.86","144.6"
"18","2016","6","Madhya Pradesh","Rewa","628.74","85.41","33.63","62.73","5.59","26.32","26.89","27.69","358.44","518.57","144.67"
"18","2017","6","Madhya Pradesh","Rewa","628.74","85.41","33.72","64.44","5.62","25.74","25.43","27.81","357.99","516.28","144.22"
"19","2005","6","Madhya Pradesh","Sidhi","1039.19","434.76","16.74","83.23","65.14","13.83","27.75","43.9","353.83","480.31","135.75"
"19","2006","6","Madhya Pradesh","Sidhi","1039.19","434.76","16.62","83.08","65.69","14.51","28.03","42.85","353.58","481.52","136.18"
"19","2007","6","Madhya Pradesh","Sidhi","1039.19","434.76","16.57","83.74","65.18","14.02","28.98","46.71","349.25","472.08","135.17"
"19","2008","6","Madhya Pradesh","Sidhi","1039.41","435.18","16.85","84.72","65.6","16.45","29.95","45.7","345.36","469.33","135.9"
"19","2009","6","Madhya Pradesh","Sidhi","1039.41","435.18","16.97","86.02","69.32","16.24","30.27","44.73","341.23","463.52","135.84"
"19","2010","6","Madhya Pradesh","Sidhi","1039.41","435.18","17.1","86.5","69.62","16.94","30.86","46.04","337.64","457.22","135.42"
"19","2011","6","Madhya Pradesh","Sidhi","1039.41","435.18","17.11","88.26","69.96","17.72","29.63","42.54","339.05","461.24","136.04"
"19","2012","6","Madhya Pradesh","Sidhi","1039.62","435.18","17.1","88.81","72.81","17.76","34.49","37.12","336.35","459.17","136.52"
"19","2013","6","Madhya Pradesh","Sidhi","1039.64","434.7","17.04","89.06","73.8","18.08","29.48","40.96","336.52","461.4","137.11"
"19","2014","6","Madhya Pradesh","Sidhi","1039.64","434.66","16.96","89.25","73.46","19.54","29.95","42.77","333.03","457.56","137.39"
"19","2015","6","Madhya Pradesh","Sidhi","1039.64","434.94","17.34","89.95","72.29","19.59","29.93","41.81","333.8","455.48","136.45"
"19","2016","6","Madhya Pradesh","Sidhi","1039.64","434.94","17.36","89.64","72.31","19.44","30.16","40.95","334.85","458.58","136.95"
"19","2017","6","Madhya Pradesh","Sidhi","1039.64","434.94","17.37","89.38","72.22","21.01","29.94","40.73","334.05","462.16","138.35"
"20","2005","6","Madhya Pradesh","Satna","742.43","203.66","15.18","65.77","46.33","20.19","15.91","15.0","356.99","481.59","134.9"
"20","2006","6","Madhya Pradesh","Satna","742.43","203.66","14.57","66.78","48.88","20.36","17.28","26.24","341.29","456.21","133.67"
"20","2007","6","Madhya Pradesh","Satna","742.43","203.66","15.09","66.48","48.48","20.58","18.58","28.53","337.69","459.68","136.12"
"20","2008","6","Madhya Pradesh","Satna","742.43","203.66","15.1","67.27","47.66","21.29","18.22","26.05","339.81","469.74","138.24"
"20","2009","6","Madhya Pradesh","Satna","742.43","203.66","14.44","68.48","49.64","20.99","17.96","22.57","341.26","474.23","138.96"
"20","2010","6","Madhya Pradesh","Satna","742.43","203.66","14.96","69.32","47.59","20.54","17.89","18.6","346.44","485.98","140.28"
"20","2011","6","Madhya Pradesh","Satna","742.43","203.66","14.71","70.58","44.8","22.27","17.16","17.14","348.8","492.29","141.14"
"20","2012","6","Madhya Pradesh","Satna","742.43","203.74","15.21","69.91","48.04","19.58","18.03","16.29","348.19","493.55","141.75"
"20","2013","6","Madhya Pradesh","Satna","742.43","203.74","15.35","70.21","46.87","19.61","16.6","13.82","352.77","515.19","146.04"
"20","2014","6","Madhya Pradesh","Satna","742.43","203.74","15.47","70.26","48.05","19.39","17.17","13.63","351.15","509.57","145.11"
"20","2015","6","Madhya Pradesh","Satna","742.43","203.74","15.31","70.97","47.49","19.46","16.3","14.04","351.58","534.97","152.16"
"20","2016","6","Madhya Pradesh","Satna","742.43","203.74","15.45","70.82","43.55","22.36","14.34","16.6","351.75","526.47","149.67"
"20","2017","6","Madhya Pradesh","Satna","742.43","203.74","16.59","43.49","68.67","19.43","16.35","20.7","349.56","611.04","174.8"
"21","2005","6","Madhya Pradesh","Shahdol","1386.01","541.05","39.61","108.4","85.51","25.79","66.72","69.74","448.05","541.22","120.79"
"21","2006","6","Madhya Pradesh","Shahdol","1386.01","541.05","39.68","109.93","86.22","25.72","69.73","74.1","438.42","533.03","121.58"
"21","2007","6","Madhya Pradesh","Shahdol","1386.01","541.05","39.59","105.36","91.82","26.44","68.18","75.78","436.37","526.54","120.66"
"21","2008","6","Madhya Pradesh","Shahdol","1386.01","541.05","39.59","107.38","93.62","26.06","70.06","74.59","432.57","526.43","121.7"
"21","2009","6","Madhya Pradesh","Shahdol","1386.01","541.05","39.59","113.63","91.53","25.2","71.88","83.88","418.17","511.61","122.34"
"21","2010","6","Madhya Pradesh","Shahdol","1386.01","541.05","39.47","116.22","88.19","25.97","70.45","74.12","429.46","538.14","125.31"
"21","2011","6","Madhya Pradesh","Shahdol","1386.01","541.05","39.47","116.96","88.17","25.97","71.57","69.66","432.38","542.87","125.55"
"21","2012","6","Madhya Pradesh","Shahdol","1386.01","541.05","38.66","121.04","81.47","29.91","65.75","55.83","451.19","565.75","125.39"
"21","2013","6","Madhya Pradesh","Shahdol","1386.01","541.05","42.85","121.15","75.38","31.16","63.44","47.57","462.01","622.77","134.8"
"21","2014","6","Madhya Pradesh","Shahdol","1386.01","541.05","42.86","120.59","76.5","31.26","67.69","60.68","444.05","564.24","127.07"
"21","2015","6","Madhya Pradesh","Shahdol","1386.01","541.05","42.87","122.34","84.29","22.58","70.97","85.54","415.08","515.91","124.29"
"21","2016","6","Madhya Pradesh","Shahdol","1386.01","541.05","42.86","122.85","77.18","31.19","69.31","70.25","429.95","543.15","126.33"
"21","2017","6","Madhya Pradesh","Shahdol","1386.01","541.05","42.91","124.46","75.34","32.74","69.21","69.61","429.31","544.9","126.92"
"22","2005","6","Madhya Pradesh","Gwalior","456.45","111.06","50.52","33.23","23.3","13.87","6.59","8.99","208.81","247.19","118.38"
"22","2006","6","Madhya Pradesh","Gwalior","456.45","111.06","50.65","33.27","23.19","13.95","9.44","19.09","195.72","251.78","128.64"
"22","2007","6","Madhya Pradesh","Gwalior","456.45","111.06","50.54","33.31","23.48","13.8","13.91","38.65","171.63","217.28","126.6"
"22","2008","6","Madhya Pradesh","Gwalior","456.45","111.06","49.04","33.27","23.12","13.59","12.22","12.38","201.7","258.05","127.94"
"22","2009","6","Madhya Pradesh","Gwalior","456.45","111.06","49.03","33.41","23.93","13.93","12.28","8.2","204.54","257.84","126.06"
"22","2010","6","Madhya Pradesh","Gwalior","456.45","111.06","49.12","33.53","23.91","13.9","12.47","6.61","205.79","259.6","126.15"
"22","2011","6","Madhya Pradesh","Gwalior","456.45","111.06","48.8","33.8","23.86","13.89","12.34","5.28","207.35","265.31","127.95"
"22","2012","6","Madhya Pradesh","Gwalior","456.45","111.05","48.75","33.98","24.06","13.86","11.19","3.64","209.84","293.65","139.94"
"22","2013","6","Madhya Pradesh","Gwalior","456.45","111.05","48.74","33.98","23.95","13.88","10.3","3.12","211.36","293.8","139.0"
"22","2014","6","Madhya Pradesh","Gwalior","456.45","111.05","48.74","33.99","23.85","13.77","10.54","2.12","212.31","283.43","133.5"
"22","2015","6","Madhya Pradesh","Gwalior","456.45","111.05","48.74","34.09","24.02","13.57","11.33","5.97","207.61","279.55","134.65"
"22","2016","6","Madhya Pradesh","Gwalior","456.45","111.05","48.73","34.06","23.9","13.54","13.95","5.18","205.97","276.34","134.17"
"22","2017","6","Madhya Pradesh","Gwalior","456.45","111.05","47.74","33.06","25.08","15.03","21.84","8.77","193.79","259.14","133.72"
"23","2005","6","Madhya Pradesh","Shivpuri","995.39","330.09","38.4","60.49","74.0","26.05","27.93","28.67","405.88","544.91","134.25"
"23","2006","6","Madhya Pradesh","Shivpuri","995.39","330.09","38.12","60.5","74.05","26.12","31.18","37.5","393.94","498.81","126.62"
"23","2007","6","Madhya Pradesh","Shivpuri","995.39","330.09","38.13","60.69","74.96","26.37","31.92","43.75","385.62","485.99","126.03"
"23","2008","6","Madhya Pradesh","Shivpuri","995.39","330.09","38.1","60.6","72.81","26.23","30.21","20.36","413.09","545.0","131.93"
"23","2009","6","Madhya Pradesh","Shivpuri","995.39","330.09","38.25","61.99","70.17","26.32","26.02","20.33","418.33","580.88","138.86"
"23","2010","6","Madhya Pradesh","Shivpuri","995.39","330.09","38.28","60.65","68.72","26.19","25.06","20.85","421.66","593.82","140.83"
"23","2011","6","Madhya Pradesh","Shivpuri","995.39","330.56","38.15","60.89","59.36","26.15","18.53","12.89","445.44","679.09","152.45"
"23","2012","6","Madhya Pradesh","Shivpuri","984.09","330.56","37.64","59.61","54.66","25.56","14.6","6.61","450.91","691.68","153.4"
"23","2013","6","Madhya Pradesh","Shivpuri","984.09","330.56","37.05","61.63","51.43","25.07","12.51","3.99","458.03","713.79","155.84"
"23","2014","6","Madhya Pradesh","Shivpuri","984.09","330.57","36.22","61.51","52.61","25.28","12.66","4.59","456.99","712.69","155.95"
"23","2015","6","Madhya Pradesh","Shivpuri","984.09","330.57","38.15","60.92","51.69","30.19","12.07","13.69","446.65","665.34","148.96"
"23","2016","6","Madhya Pradesh","Shivpuri","984.09","330.57","37.43","63.8","55.96","24.51","12.7","6.69","448.84","691.03","153.96"
"23","2017","6","Madhya Pradesh","Shivpuri","984.09","330.57","37.07","62.15","45.7","24.4","10.13","7.95","462.44","775.37","167.67"
"24","2005","6","Madhya Pradesh","Guna","1098.16","153.63","97.64","61.6","90.09","41.99","10.14","6.95","636.12","800.2","125.79"
"24","2006","6","Madhya Pradesh","Guna","1098.16","153.63","97.6","62.04","101.9","42.3","11.35","7.25","621.55","801.86","129.01"
"24","2007","6","Madhya Pradesh","Guna","1098.16","153.63","97.88","62.08","90.68","42.04","10.2","9.24","631.85","827.15","130.91"
"24","2008","6","Madhya Pradesh","Guna","1098.16","153.63","97.96","62.28","91.16","42.12","8.99","6.47","635.01","845.97","133.22"
"24","2009","6","Madhya Pradesh","Guna","1098.16","153.63","98.17","62.42","90.65","42.19","9.96","4.61","635.92","865.84","136.16"
"24","2010","6","Madhya Pradesh","Guna","1098.16","153.63","99.11","62.76","87.86","43.26","6.32","2.31","642.27","905.31","140.95"
"24","2011","6","Madhya Pradesh","Guna","1098.16","153.63","100.41","65.09","85.77","42.38","4.62","2.31","643.31","952.67","148.09"
"24","2012","6","Madhya Pradesh","Guna","1098.16","154.31","100.07","64.45","83.32","43.03","3.56","1.76","647.68","986.79","152.36"
"24","2013","6","Madhya Pradesh","Guna","1098.16","154.22","100.47","64.55","81.4","42.58","3.09","1.73","650.13","1020.92","157.03"
"24","2014","6","Madhya Pradesh","Guna","1098.16","155.29","99.48","64.38","80.52","43.0","3.38","1.78","650.32","1030.46","158.45"
"24","2015","6","Madhya Pradesh","Guna","1098.16","155.29","99.67","64.34","81.63","43.38","2.86","4.47","646.5","1045.51","161.72"
"24","2016","6","Madhya Pradesh","Guna","1098.16","155.28","99.65","64.65","82.0","43.58","3.34","2.39","647.23","1092.36","168.77"
"24","2017","6","Madhya Pradesh","Guna","1098.16","160.57","99.5","64.66","73.57","43.5","3.4","4.59","648.29","1209.78","186.61"
"25","2005","6","Madhya Pradesh","Datia","295.87","29.34","14.57","21.69","15.32","4.59","10.79","4.06","197.24","228.47","115.83"
"25","2006","6","Madhya Pradesh","Datia","295.87","29.34","12.74","23.8","10.33","4.52","9.12","16.51","186.71","238.38","127.67"
"25","2007","6","Madhya Pradesh","Datia","295.87","29.34","16.95","19.75","9.16","4.57","11.4","30.21","171.69","233.08","135.76"
"25","2008","6","Madhya Pradesh","Datia","295.87","29.34","8.73","22.26","11.55","7.44","7.53","9.72","195.96","230.49","117.62"
"25","2009","6","Madhya Pradesh","Datia","295.87","29.34","6.09","20.02","10.9","7.82","6.44","5.87","202.28","263.86","130.44"
"25","2010","6","Madhya Pradesh","Datia","295.87","29.34","7.09","18.98","10.2","7.44","6.71","5.72","203.94","270.59","132.68"
"25","2011","6","Madhya Pradesh","Datia","295.87","29.34","11.28","16.68","6.81","7.55","5.52","4.64","209.37","262.32","125.29"
"25","2012","6","Madhya Pradesh","Datia","307.17","29.34","19.6","17.79","7.08","6.36","5.93","4.01","212.46","264.12","124.32"
"25","2013","6","Madhya Pradesh","Datia","307.17","29.42","16.16","18.13","12.87","6.01","4.83","4.21","211.56","268.51","126.92"
"25","2014","6","Madhya Pradesh","Datia","307.17","29.43","16.17","18.93","17.14","6.04","4.58","4.18","206.73","271.5","131.33"
"25","2015","6","Madhya Pradesh","Datia","307.17","29.44","16.17","18.5","11.14","6.06","5.96","8.14","207.77","281.22","135.35"
"25","2016","6","Madhya Pradesh","Datia","307.17","29.44","16.12","18.48","10.61","6.07","6.88","7.34","208.25","289.97","139.24"
"25","2017","6","Madhya Pradesh","Datia","307.17","29.44","16.12","18.26","10.38","6.07","6.37","6.4","210.13","324.29","154.32"
"26","2005","6","Madhya Pradesh","Morena","1168.34","342.78","175.85","80.04","63.85","56.15","12.53","14.71","422.42","531.18","125.75"
"26","2006","6","Madhya Pradesh","Morena","1168.34","342.78","176.12","79.43","62.44","55.99","11.44","19.74","420.23","536.46","127.66"
"26","2007","6","Madhya Pradesh","Morena","1168.34","342.78","176.66","79.15","62.51","56.07","15.16","21.4","413.85","534.75","129.21"
"26","2008","6","Madhya Pradesh","Morena","1168.34","342.78","175.1","79.3","62.37","56.0","11.78","11.17","429.06","549.27","128.02"
"26","2009","6","Madhya Pradesh","Morena","1168.34","342.78","175.34","79.77","62.48","56.02","10.91","9.99","430.27","566.8","131.73"
"26","2010","6","Madhya Pradesh","Morena","1168.34","342.78","174.77","79.77","60.19","55.99","9.28","7.68","436.35","610.94","140.01"
"26","2011","6","Madhya Pradesh","Morena","1168.34","342.78","173.99","79.7","60.64","55.99","9.77","7.15","436.8","615.98","141.02"
"26","2012","6","Madhya Pradesh","Morena","1168.34","344.3","173.99","80.0","59.9","55.94","8.74","6.49","438.97","612.86","139.61"
"26","2013","6","Madhya Pradesh","Morena","1168.34","344.3","173.93","80.06","59.3","55.83","7.88","5.82","441.22","656.99","148.9"
"26","2014","6","Madhya Pradesh","Morena","1168.34","344.3","174.08","80.64","59.22","56.0","7.86","7.01","439.23","657.93","149.79"
